# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21 yFree nSoleCut nSoleAcc nAccSims nFullSims isDup isFake nPartner
1 64 6360 1620 1242 1 0.154696 2.05396 0.00268801 0.00112917 67.6043 0.0407524 16.8323 1.67558 1.67558 1.90851 5 10 18.433 0.0567903 2.1421 2 3 1 0 0 1 15 1 0 0 0 1 0 0 0
1 64 6360 857 1244 0 0.975667 0.162663 0.000338712 0.000245785 0.0116357 -0.00900236 2.97239 -1.92532 3.80926 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 11 6 1 0 0 1 1 1 0 1
1 64 6360 871 1244 1 1.09691 0.03485 0.000369598 0.000341777 0.000186188 -0.0064487 2.54778 -2.65473 1.61575 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 12 6 1 0 0 1 1 1 0 1
1 64 6360 873 1244 0 0.298756 0.116129 0.000188282 0.000798045 0.00217845 -0.0393115 2.81809 4.76921 4.76921 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 12 6 1 0 0 1 1 1 0 1
1 64 6360 879 1244 0 0.876144 0.0584525 0.000294699 0.000380137 8.07606e-06 -0.0109019 2.62787 -1.99227 3.76461 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 13 6 1 0 0 1 1 1 0 1
1 64 6360 882 1244 0 0.682411 0.114168 0.000284415 0.000375269 0.000146575 -0.0170555 1.57681 -1.44924 2.9884 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 12 6 1 0 0 0 1 1 0 1
1 64 6360 889 1244 0 1.11797 0.0575699 0.0015021 0.000482671 9.98198e-06 -0.00224693 2.55779 -1.81009 4.06546 -30 5 10 17.5383 0.163041 0.162869 2 1 1 0 1 12 6 1 0 0 1 1 1 0 1
1 64 6360 871 1246 1 1.09691 0.03485 0.000369598 0.000341777 0.000186188 -0.0064487 2.54778 -0.0936849 1.61575 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 12 9 1 0 0 1 1 1 0 1
1 64 6360 873 1246 0 0.298756 0.116129 0.000188282 0.000798045 0.00217845 -0.0393115 2.81809 -1.93352 4.76921 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 12 9 1 0 0 1 1 1 0 1
1 64 6360 874 1246 1 1.01999 0.0187602 0.000368601 0.000370039 0.000319649 0.00801584 2.48771 0.626918 3.79552 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 11 9 0 1 1 1 1 0 0 0
1 64 6360 879 1246 0 0.876144 0.0584525 0.000294699 0.000380137 8.07606e-06 -0.0109019 2.62787 -0.871022 3.76461 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 13 9 1 0 0 1 1 1 0 1
1 64 6360 882 1246 0 0.682411 0.114168 0.000284415 0.000375269 0.000146575 -0.0170555 1.57681 -0.353486 2.9884 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 12 9 1 0 0 0 1 1 0 1
1 64 6360 889 1246 0 1.11797 0.0575699 0.0015021 0.000482671 9.98198e-06 -0.00224693 2.55779 -1.2354 4.06546 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 12 9 1 0 0 1 1 1 0 1
1 64 6360 890 1246 0 0.780836 0.0157299 0.000644614 0.000384984 0.000317052 -0.00911943 2.51775 2.00838 6.29659 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 9 9 1 0 0 1 1 1 0 1
1 64 6360 898 1246 0 0.585031 0.0190063 0.000894458 0.000805078 0.000257461 0.0120569 2.51775 3.26492 3.26492 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 9 9 1 0 0 1 1 1 0 1
1 64 6360 928 1246 1 -0.0294456 0.0586454 0.000253665 0.00164888 0.00562156 0.0908159 8.11404 -4.53664 6.7176 -30 6 12 21.7857 0.608 0.0657559 3 1 1 0 1 3 9 1 0 0 0 1 0 0 0
1 64 6360 3420 1247 1 0.0461385 2.07057 0.00194696 0.0013793 4.38089e-06 0.056275 10.8322 -2.17391 0.121525 2.29478 6 12 24.7301 0.319209 2.0106 3 7 1 0 0 3 9 1 0 0 0 1 0 0 0
1 64 6360 624 1248 0 0.0777825 0.640859 0.000838562 0.00132154 12.6628 0.0691059 7.82469 4.89324 4.89527 -30 6 12 23.1434 0.0241366 0.769331 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 64 6360 2904 1253 1 -0.0554149 1.91762 0.00195629 0.00157253 0.444958 -0.080838 11.282 2.03096 2.03096 4.24147 5 10 24.6668 -0.0841398 1.85176 3 6 1 0 0 4 19 1 0 0 0 1 0 0 0
1 64 6360 376 1255 0 0.431576 0.337428 0.000429483 0.000603004 0.00685736 0.0320037 1.58683 -1.60531 5.91732 -30 5 10 15.5531 0.854226 0.407999 2 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 64 6360 430 1255 0 -0.0526548 0.338995 0.00064471 0.00171971 0.000151355 0.0932877 0.399944 -2.76248 4.89655 -30 5 10 15.5531 0.854226 0.407999 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 64 6360 504 1257 0 -0.0880869 1.40376 0.00172357 0.0017606 46.208 0.0987115 9.5679 -0.800473 6.52279 -30 5 10 18.1406 0.010754 1.39242 2 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 64 6360 211 1262 0 0.593383 1.21433 0.000824334 0.000517545 0.000324699 0.0209393 2.53399 -2.01833 5.28283 -30 5 10 20.6819 -0.0850406 1.23351 3 4 1 3 1 2 4 1 0 0 0 1 1 0 1
1 64 6360 838 1266 1 -0.0175107 1.78883 0.00162779 0.00140374 0.00407616 -0.0822838 1.02327 1.92421 1.92421 5.34242 5 10 17.5199 0.00050107 1.73675 2 2 1 0 1 3 3 1 0 0 0 1 0 0 0
1 64 6360 2331 1266 1 0.0355528 1.67416 0.00150547 0.00137033 92.7415 -0.0703909 12.6992 -0.416886 -0.302641 2.55061 5 10 17.5199 0.00050107 1.73675 2 1 1 0 1 3 3 1 0 0 0 1 0 0 0
1 64 6360 793 1267 0 0.22877 1.1958 0.00120849 0.00118647 0.000857133 0.0505934 0.873192 6.03555 6.03555 -30 5 10 18.186 -0.0571974 1.16384 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 64 6360 801 1267 0 -0.0384113 1.02971 0.00173134 0.00206634 0.00196632 0.0907767 3.73255 -2.58307 6.06191 -30 5 10 18.186 -0.0571974 1.16384 2 1 1 0 1 5 2 1 0 0 0 1 1 0 1
1 64 6360 256 1269 1 -0.0622838 0.504454 0.000861517 0.0017251 0.00092592 -0.0942245 1.43665 4.67901 4.67901 4.7374 5 10 16.104 -0.0256771 0.468215 2 1 1 0 1 4 3 1 0 0 0 1 0 0 0
1 64 6360 269 1269 1 0.859866 0.451221 0.000507996 0.000266835 0.000391908 -0.0118517 0.840375 -1.44359 -0.186525 -30 5 10 16.104 -0.0256771 0.468215 2 1 1 0 1 5 3 0 1 1 1 1 0 0 0
1 64 6360 276 1269 0 0.183977 0.554166 0.000614607 0.00100545 0.000560766 -0.0539738 1.46669 -0.484922 6.77513 -30 5 10 16.104 -0.0256771 0.468215 2 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 64 6360 195 1272 0 -0.0246594 0.583905 0.000971158 0.00171862 11.9888 0.0869089 7.96387 -3.05332 6.36988 -30 5 10 15.3971 -0.0727625 0.684326 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 64 6360 721 1273 0 0.611016 0.781424 0.000670994 0.00047624 0.000360401 -0.0191431 1.69239 -2.48025 4.77767 -30 5 10 16.4352 0.0245422 0.768253 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 64 6360 266 1276 0 0.34193 0.415299 0.000411315 0.000681658 0.00033105 0.0373488 4.07955 -1.5161 6.69479 -30 5 10 18.0881 0.0136961 0.44646 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 64 6360 268 1276 2 0.146226 0.547317 0.00111555 0.00118242 0.000115389 0.0657516 5.15078 -1.4924 0.410769 3.97158 5 10 18.0881 0.0136961 0.44646 3 1 1 0 1 1 2 1 0 0 0 0 0 1 0
1 64 6360 422 1282 0 0.0646033 0.336846 0.000528814 0.00127238 3.39195 -0.0716064 9.77595 -2.83879 2.7385 5.13872 5 10 15.8532 0.453052 0.399259 2 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 64 6360 34 1285 1 0.0588798 0.829403 0.00105207 0.00140444 0.000961664 -0.0719717 6.38499 -0.241484 1.63598 -30 5 10 17.4238 0.202114 0.796411 2 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 64 6360 40 1286 1 -0.0751638 1.60045 0.00197207 0.00173392 13.3723 0.0840766 8.69731 0.124249 0.124249 5.4099 5 10 16.9863 -0.0065203 1.64111 2 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 64 6360 975 1286 1 -0.0811525 1.74739 0.00192247 0.00177747 0.0111945 0.108063 4.40917 -0.966551 0.36122 -30 5 10 16.9863 -0.0065203 1.64111 2 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 64 6360 177 1287 0 0.0329382 0.191454 0.000374736 0.00138851 0.000496448 -0.0763251 0.691276 3.18395 3.18395 -30 6 12 26.7677 0.0169017 0.172176 4 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 64 6360 5201 1291 2 0.215625 1.89846 0.00151819 0.000872699 531.036 0.0287137 26.2 -1.89136 -0.770333 4.50463 5 10 20.0957 -0.0180934 1.95477 3 1 1 0 1 1 1 1 0 0 0 0 0 1 0
1 64 6360 6374 1292 1 -0.0214922 2.03218 0.0022024 0.00156718 432.421 0.0667839 26.2 -2.55975 1.19546 3.45613 5 10 19.6549 0.278785 2.03329 3 4 1 0 0 2 4 1 0 0 0 1 0 0 0
1 64 6360 56 1293 0 -0.0597951 0.486348 0.000843058 0.00172365 0.689268 -0.0948043 3.47145 -3.11821 6.60004 -30 5 10 17.1413 0.0257175 0.570024 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 64 6360 5405 1295 1 0.513937 2.05696 0.00308932 0.000620234 0.000149427 0.0254461 25.65 0.0859867 4.16652 3.71551 5 10 17.4763 0.0830228 2.02919 3 4 1 0 1 2 5 1 0 0 0 1 0 0 0
1 64 6360 975 1296 1 -0.0811525 1.74739 0.00192247 0.00177747 0.0111945 0.108063 4.40917 0.36122 0.36122 -30 5 10 20.3496 -0.00983037 1.71983 3 1 1 0 1 2 5 1 0 0 0 1 0 0 0
1 64 6360 2415 1296 1 -0.0904576 1.73432 0.00188315 0.00180433 0.0100039 0.10865 5.3398 -1.10308 -0.332773 3.67675 5 10 20.3496 -0.00983037 1.71983 3 4 1 0 0 1 5 1 0 0 0 1 0 0 0
1 64 6360 296 1299 0 0.0286956 0.398019 0.000603982 0.00141239 0.000663149 -0.0791312 6.44226 -1.92919 6.49445 -30 5 10 18.884 -0.0646185 0.409478 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 64 6360 308 1299 0 0.0208275 0.372601 0.000578597 0.00136542 0.000648924 -0.0791877 1.35656 0.0894006 6.79154 -30 5 10 18.884 -0.0646185 0.409478 3 1 1 0 1 4 2 1 0 0 1 1 1 0 1
1 64 6360 468 1304 0 -0.00830785 0.573166 0.000903331 0.00160352 0.55257 0.0865898 3.07172 -2.69889 5.2952 -30 5 10 17.2518 0.0731305 0.537104 2 2 1 1 0 3 2 1 0 0 0 1 0 0 0
1 64 6360 45 1310 0 -0.0661853 0.186313 0.000419257 0.00166074 0.000233158 0.0968903 0.545628 -0.302941 6.03541 -30 5 10 16.8972 -0.00335934 0.107809 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 64 6360 935 1310 1 -0.0909091 0.00613047 0.000257813 0.00179332 0.000391146 -0.105496 0.0899589 -2.36936 -1.68275 2.52568 5 10 16.8972 -0.00335934 0.107809 3 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 64 6360 44 1311 1 -0.0464934 0.0778882 0.000298687 0.00169962 0.013656 -0.0950814 8.13406 -4.72853 -0.585268 -30 5 10 15.8668 0.287783 0.0411375 2 1 1 0 1 1 2 1 0 0 0 1 0 0 0
1 64 6360 74 1311 0 0.832706 0.138625 0.000310557 0.00037234 0.101915 -0.0120694 8.37434 -4.51274 4.17829 -30 5 10 15.8668 0.287783 0.0411375 2 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 64 6360 316 1313 1 -0.086048 2.14038 0.00385031 0.00191486 0.00243721 -0.0662871 4.54298 -2.30786 -2.17131 3.33716 5 10 16.75 0.395133 2.04389 2 2 1 0 1 2 1 1 0 0 0 1 0 0 0
1 64 6360 371 1318 0 0.134638 1.0844 0.001213 0.00134645 5.23867e-05 0.0621935 2.56896 0.168968 6.24202 -30 5 10 16.7548 0.16585 1.11459 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 64 6360 190 1319 1 0.158397 1.00591 0.00107009 0.00122941 0.000820477 -0.0568896 0.94158 -2.40498 0.4279 4.39838 5 10 15.3084 0.385186 0.963065 2 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 64 6360 834 1322 1 0.211274 0.0404821 0.000256187 0.00103319 0.000131395 -0.0526674 2.49772 -0.209778 1.95055 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 3 9 1 0 0 0 1 0 0 0
1 64 6360 853 1322 0 0.559731 0.0175296 0.000470631 0.000590312 0.000387211 0.0241911 1.14632 0.0156129 3.91027 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 3 9 1 0 0 0 1 1 0 1
1 64 6360 857 1322 0 0.975667 0.162663 0.000338712 0.000245785 0.0116357 -0.00900236 2.97239 -2.72662 3.80926 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 11 9 1 0 0 1 1 1 0 1
1 64 6360 858 1322 0 0.848497 0.00342629 0.000392739 0.00040774 0.000384403 0.0122303 2.41763 -0.587208 4.65721 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 6 9 1 0 0 1 1 1 0 1
1 64 6360 865 1322 0 1.24542 0.0282579 0.000430482 0.000320798 0.000246411 -0.00476212 2.51775 -2.53078 1.37544 5.61106 5 10 17.2942 0.099886 0.0431564 2 2 1 0 1 9 9 1 0 0 1 1 1 0 1
1 64 6360 871 1322 1 1.09691 0.03485 0.000369598 0.000341777 0.000186188 -0.0064487 2.54778 -2.5672 1.61575 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 12 9 1 0 0 1 1 1 0 1
1 64 6360 874 1322 1 1.01999 0.0187602 0.000368601 0.000370039 0.000319649 0.00801584 2.48771 -1.78832 3.79552 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 11 9 0 1 1 1 1 0 0 0
1 64 6360 879 1322 0 0.876144 0.0584525 0.000294699 0.000380137 8.07606e-06 -0.0109019 2.62787 -2.27673 3.76461 -30 5 10 17.2942 0.099886 0.0431564 2 1 1 0 1 13 9 1 0 0 1 1 1 0 1
1 64 6360 79 1323 0 -0.0397018 0.185982 0.000418601 0.00165667 0.000253902 0.0903064 0.535616 2.32673 5.72266 -30 5 10 16.7806 -0.0494954 0.10381 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 64 6360 653 1324 1 -0.0979644 1.67649 0.0019234 0.00169328 0.00379018 0.0888428 6.56785 0.140463 1.63338 5.77126 5 10 16.3975 0.263833 1.61859 2 1 1 0 1 2 6 1 0 0 0 1 0 0 0
1 90 8941 804 10 0 0.111626 0.76483 0.000936997 0.00130131 0.000103814 0.0668265 1.07213 6.65435 6.65435 -30 6 12 36.4238 0.0965457 0.714155 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 90 8941 254 13 0 -0.0614687 0.865106 0.00143839 0.00192956 2.49915e-06 -0.094942 1.52015 -2.39046 5.95141 -30 6 12 36.1255 -0.0690438 0.839644 4 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 90 8941 185 15 0 -0.0514433 0.428362 0.000783161 0.00175908 0.000112914 0.0924885 1.58911 6.78445 6.78445 -30 6 12 35.9758 -0.0496704 0.381493 4 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 90 8941 968 17 0 0.345564 0.856564 0.000754349 0.000804319 0.000259409 0.0377824 0.94036 -1.43947 6.70488 -30 6 12 35.9365 0.00900846 0.80079 4 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 90 8941 702 19 0 -0.0202142 1.00937 0.00174872 0.00214157 1.8187e-06 -0.0862149 1.47209 1.34031 5.94553 -30 6 12 35.7857 -0.00791076 0.878286 4 1 1 0 1 3 4 1 0 0 0 1 1 0 1
1 90 8941 708 19 0 0.010206 0.885414 0.00125274 0.00171717 1.88386e-05 -0.0709393 1.83693 5.81455 5.81455 -30 6 12 35.7857 -0.00791076 0.878286 4 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 90 8941 268 25 0 0.0176491 0.221488 0.000407048 0.00142655 0.000237893 -0.0850519 1.53677 6.02623 6.02623 -30 6 12 35.7077 0.000401047 0.183079 4 2 1 1 0 2 2 1 0 0 0 1 1 0 1
1 90 8941 163 35 0 -0.0570399 0.135765 0.000348043 0.00167963 0.0271076 0.0941457 4.35987 5.37011 5.37011 -30 6 12 35.248 -0.0410931 0.214478 4 2 1 1 0 2 2 1 0 0 0 1 1 0 1
1 90 8941 375 36 0 0.0928264 0.383316 0.000550357 0.00122579 0.000217781 0.0694162 0.461441 5.62679 5.62679 -30 6 12 35.2353 0.0601492 0.376353 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 90 8941 95 40 0 0.0503555 0.430993 0.000627814 0.00132501 0.000643292 0.0733803 0.735847 0.793324 6.8533 -30 6 12 35.1416 -0.0496153 0.374275 4 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 90 8941 96 40 0 -0.0375334 0.358738 0.000691009 0.00175815 0.0391137 0.0901344 1.94724 6.42296 6.42296 5.2342 6 12 35.1416 -0.0496153 0.374275 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 3389 51 0 0.00678298 2.11509 0.00233604 0.00133313 4.24692e-05 0.0570581 13.9698 5.81933 5.81933 -30 6 12 34.7524 0.0291649 2.11468 4 6 1 5 1 3 16 1 0 0 0 1 1 0 1
1 90 8941 10741 51 1 0.369599 2.15067 0.00188027 0.000758543 3.48302e-07 -0.0389747 31.945 -2.09338 1.89957 5.42511 6 12 34.7524 0.0291649 2.11468 4 5 1 0 1 4 16 1 0 0 0 1 0 0 0
1 90 8941 611 62 1 -0.0766185 0.357771 0.000686716 0.00179378 0.0511678 -0.0983338 1.90975 -3.27521 0.162128 4.12151 6 12 34.398 -0.0786358 0.464595 4 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 90 8941 1470 63 1 -0.0414428 1.97761 0.00177979 0.00148412 41.4538 -0.0635609 13.2312 -2.42307 0.477003 2.62916 6 12 34.3582 -0.0699455 2.02951 4 2 1 0 0 1 2 1 0 0 0 1 0 0 0
1 90 8941 276 64 0 -0.0388992 0.0821318 0.000314911 0.00168006 0.000144686 0.0906257 2.43766 5.10538 5.10538 -30 6 12 34.3575 -0.0636159 0.124129 4 2 1 1 0 1 2 1 0 0 0 1 1 0 1
1 90 8941 547 65 0 0.00561492 0.840881 0.00126755 0.00171736 2.6906e-05 -0.0807889 0.851127 6.12617 6.12617 -30 6 12 34.3353 0.0221821 0.802362 4 1 1 0 1 7 4 1 0 0 0 1 1 0 1
1 90 8941 552 65 0 0.860984 0.84829 0.000512983 0.000269248 2.27506 -0.0112481 4.22834 -1.0525 4.33554 -30 6 12 34.3353 0.0221821 0.802362 4 1 1 0 1 7 4 1 0 0 0 1 1 0 1
1 90 8941 574 65 0 1.09435 0.871788 0.000594933 0.000186184 2.46359 0.00667839 4.30377 -1.61639 2.68195 -30 6 12 34.3353 0.0221821 0.802362 4 1 1 0 1 7 4 1 0 0 0 1 1 0 1
1 90 8941 605 65 0 -0.0624227 0.717317 0.00119285 0.00182505 5.56396 0.0982017 5.32142 -3.18205 5.90327 -30 6 12 34.3353 0.0221821 0.802362 4 1 1 0 1 3 4 1 0 0 0 1 1 0 1
1 90 8941 370 70 0 0.0510939 0.623341 0.000878894 0.00141074 0.000112004 -0.0740164 1.6469 -3.06404 6.00617 -30 6 12 33.9807 0.0988746 0.521058 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 379 70 1 0.221868 0.570234 0.000587059 0.000892084 0.000251993 -0.0498608 2.83686 -4.1747 3.23188 -30 6 12 33.9807 0.0988746 0.521058 4 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 90 8941 396 74 0 0.429662 0.813312 0.000682049 0.000749958 0.000308216 0.0305093 2.43301 -1.21378 6.17004 -30 6 12 33.8673 0.105258 0.844789 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 425 74 0 -0.0764427 0.792084 0.00133278 0.00190075 7.84533e-06 0.10163 1.24113 -3.11739 5.94957 3.83845 6 12 33.8673 0.105258 0.844789 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 516 76 0 1.17542 0.636705 0.00068511 0.000178978 0.000386306 0.00574885 0.330533 -1.16487 2.74293 -30 6 12 34.8169 0.0550159 0.549348 4 4 1 3 0 6 4 1 0 0 0 1 1 0 1
1 90 8941 884 77 0 0.570788 0.0352883 0.000232503 0.000531335 0.000397976 0.0219025 0.225259 6.63366 6.63366 5.74219 6 12 33.8456 0.58134 0.0373952 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 90 8941 546 81 0 1.29555 0.88994 0.00068943 0.000144925 2.58265 -0.00407806 4.41364 -2.27422 1.53789 -30 6 12 33.6113 1.13304 0.888606 4 1 1 0 1 6 5 1 0 0 0 1 1 0 1
1 90 8941 547 81 0 0.00561492 0.840881 0.00126755 0.00171736 2.6906e-05 -0.0807889 0.851127 -3.56611 6.12617 -30 6 12 33.6113 1.13304 0.888606 4 1 1 0 1 7 5 1 0 0 0 1 1 0 1
1 90 8941 552 81 0 0.860984 0.84829 0.000512983 0.000269248 2.27506 -0.0112481 4.22834 1.15245 4.33554 -30 6 12 33.6113 1.13304 0.888606 4 1 1 0 1 7 5 1 0 0 0 1 1 0 1
1 90 8941 574 81 0 1.09435 0.871788 0.000594933 0.000186184 2.46359 0.00667839 4.30377 1.10633 2.68195 -30 6 12 33.6113 1.13304 0.888606 4 1 1 0 1 7 5 1 0 0 0 1 1 0 1
1 90 8941 587 81 1 -0.0555332 0.767129 0.00131831 0.00191854 1.80801 0.093857 3.92192 -2.92729 1.93091 3.88171 6 12 33.6113 1.13304 0.888606 4 1 1 0 1 4 5 1 0 0 0 1 0 0 0
1 90 8941 105 85 0 -0.0707966 0.573802 0.000997701 0.0017998 4.03305e-05 0.0964895 1.13002 6.17656 6.17656 -30 6 12 33.3712 -0.060237 0.56898 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 90 8941 419 89 0 0.0607967 0.974691 0.001274 0.00153026 0.536162 0.0745999 3.88782 6.41902 6.41902 -30 6 12 34.7492 0.0362631 0.992665 4 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 90 8941 529 90 0 0.212195 0.589974 0.00062643 0.000967247 0.000248811 -0.0505833 1.62687 -3.77334 1.73116 3.9885 6 12 32.945 0.461662 0.646458 4 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 90 8941 535 90 0 0.479488 0.561816 0.000452678 0.000562098 7.20087 0.0274065 6.84378 6.7525 6.7525 -30 6 12 32.945 0.461662 0.646458 4 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 90 8941 0 91 0 0.267906 0.921972 0.00090661 0.00103288 0.120335 0.0462745 3.2866 -2.27518 6.70044 -30 6 12 32.8739 1.13135 0.93366 4 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 90 8941 516 96 0 1.17542 0.636705 0.00068511 0.000178978 0.000386306 0.00574885 0.330533 -0.100941 2.74293 -30 6 12 32.3268 0.834393 0.639435 4 4 1 3 0 6 4 1 0 0 0 1 1 0 1
1 90 8941 516 97 0 1.17542 0.636705 0.00068511 0.000178978 0.000386306 0.00574885 0.330533 2.74293 2.74293 -30 6 12 32.1879 1.1884 0.612438 4 4 1 3 0 6 4 1 0 0 0 1 1 0 1
1 90 8941 1392 100 2 0.304391 2.13669 0.00123666 0.0011242 10.1628 -0.0232686 15.7593 -3.93306 -0.291019 3.14903 6 12 34.3876 0.12755 2.04599 4 1 1 0 1 1 19 1 0 0 0 0 0 1 0
1 90 8941 3112 102 0 0.355385 1.85073 0.00112773 0.000764746 0.000109859 0.0359034 4.51671 3.08161 3.08161 5.67091 7 14 31.9806 0.354592 1.81507 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 90 8941 3358 103 0 0.0974481 2.26487 0.00303 0.0011232 5.68875e-05 0.0403612 13.185 1.6283 1.6283 3.96462 6 12 35.0096 0.177471 2.2365 4 18 1 0 0 2 18 1 0 0 0 1 1 0 1
1 90 8941 441 105 0 0.691061 0.0536809 0.000296774 0.000463048 0.000234466 -0.016754 0.896031 6.72159 6.72159 -30 6 12 31.361 0.694663 0.0686747 4 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 90 8941 446 105 0 0.0991234 0.0279167 0.000318297 0.00129931 0.000557584 0.0663236 2.4777 -3.34148 3.32016 3.59677 6 12 31.361 0.694663 0.0686747 4 1 1 0 1 3 4 1 0 0 0 1 1 0 1
1 90 8941 487 107 1 -0.0959985 0.25847 0.000557779 0.00187132 0.0641936 -0.106968 2.65418 2.01707 2.17555 3.48034 6 12 31.2503 0.0116742 0.282626 3 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 90 8941 810 112 0 0.498952 0.0484472 0.000245157 0.000594468 0.00131052 0.0268455 3.70912 -2.34225 6.74834 -30 6 12 31.0909 -0.0164663 0.0879017 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 90 8941 814 112 0 -0.00607972 0.116577 0.000307245 0.0015353 0.000474869 0.0868392 1.02618 6.61423 6.61423 -30 6 12 31.0909 -0.0164663 0.0879017 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 669 113 0 -0.0835201 0.972227 0.00172594 0.00215528 1.64474 -0.100506 4.81279 -3.867 6.87219 -30 6 12 31.0723 0.130333 1.07067 3 1 1 0 1 5 2 1 0 0 0 1 1 0 1
1 90 8941 702 113 0 -0.0202142 1.00937 0.00174872 0.00214157 1.8187e-06 -0.0862149 1.47209 -4.8363 5.94553 -30 6 12 31.0723 0.130333 1.07067 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 90 8941 125 119 1 0.154644 0.925641 0.00100439 0.00119827 0.00084477 0.0597092 1.81307 -1.96668 0.699394 4.47631 6 12 31.0087 -0.0785192 0.998332 3 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 90 8941 132 119 0 -0.0372379 0.907032 0.00145515 0.00187047 0.00184614 0.0936566 0.210082 -0.423986 5.0994 -30 6 12 31.0087 -0.0785192 0.998332 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 90 8941 199 123 1 0.549301 0.881852 0.000627551 0.000564838 0.0003278 -0.024237 1.72849 -1.91614 3.07224 3.08654 6 12 30.8516 0.251212 0.769748 3 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 90 8941 220 123 0 0.206005 0.796323 0.00166521 0.00116753 7.37609e-05 0.0574622 0.310096 5.65983 5.65983 -30 6 12 30.8516 0.251212 0.769748 3 1 1 0 1 1 2 1 0 0 0 1 1 0 1
